,x,y,type
1309,-35.13389,9.39358,disadvantaged user
1310,21.72487,-35.223347,disadvantaged user
1311,-38.66155,-73.930374,disadvantaged user
1312,89.82847,2.4434578,disadvantaged user
1313,-35.475594,51.963234,disadvantaged user
1314,29.548454,-48.105267,disadvantaged user
1315,-12.327571,95.689705,disadvantaged user
1316,-24.540281,11.755997,disadvantaged user
1317,7.626962,56.905014,disadvantaged user
1318,8.442086,74.75365,disadvantaged user
1319,112.8779,8.466333,disadvantaged user
1320,-6.6565547,10.952418,disadvantaged user
1321,-14.118344,-42.372597,disadvantaged user
1322,113.43373,16.337656,disadvantaged user
1323,-6.0123873,-34.12668,disadvantaged user
1324,66.89527,12.437952,disadvantaged user
1325,112.99996,22.80435,disadvantaged user
1326,56.72399,4.593562,disadvantaged user
1327,53.981506,9.119453,disadvantaged user
1328,-58.539642,13.446145,disadvantaged user
1329,98.86365,5.456021,disadvantaged user
1330,113.182045,25.244198,disadvantaged user
1331,113.839775,23.916473,disadvantaged user
1332,55.622124,-21.254932,disadvantaged user
1333,1.9111152,-66.936424,disadvantaged user
1334,-8.216946,63.5371,disadvantaged user
1335,-15.951586,-53.492172,disadvantaged user
1336,2.5170133,-10.691114,disadvantaged user
1337,31.068403,-40.89861,disadvantaged user
1338,-29.004276,-95.03443,disadvantaged user
1339,-7.452333,-59.02856,disadvantaged user
1340,-3.9238663,45.489697,disadvantaged user
1341,70.86176,-1.5853213,disadvantaged user
1342,-13.981099,95.1114,disadvantaged user
1343,112.45398,20.783716,disadvantaged user
1344,105.119125,1.3013312,disadvantaged user
1345,-13.981099,95.1114,disadvantaged user
1346,110.97106,15.233151,disadvantaged user
1347,20.966417,-51.642967,disadvantaged user
1348,8.393473,73.96573,disadvantaged user
1349,-16.913792,97.59102,disadvantaged user
1350,69.94605,4.131318,disadvantaged user
1351,-19.355667,58.06605,disadvantaged user
1352,10.5304575,-39.71339,disadvantaged user
1353,-2.24732,-27.866533,disadvantaged user
1354,104.54608,8.283802,disadvantaged user
1355,27.239096,0.2036785,disadvantaged user
1356,7.730296,-26.797625,disadvantaged user
1357,-16.74655,94.40316,disadvantaged user
1358,-29.059032,-73.54516,disadvantaged user
1359,8.469473,-63.572952,disadvantaged user
1360,27.085783,-48.07792,disadvantaged user
1361,20.096468,61.97551,disadvantaged user
1362,8.496227,72.81784,disadvantaged user
1363,113.088776,22.124481,disadvantaged user
1364,-20.815704,-18.564552,disadvantaged user
1365,2.7765718,-58.6051,disadvantaged user
1366,31.276134,-0.12162295,disadvantaged user
1367,-14.591043,95.10436,disadvantaged user
1368,113.610275,21.646425,disadvantaged user
1369,110.959854,26.9785,disadvantaged user
1370,95.845314,6.3987756,disadvantaged user
1371,104.500175,9.216176,disadvantaged user
1372,9.394218,71.92532,disadvantaged user
1373,78.41087,-4.8243895,disadvantaged user
1374,-14.5614805,87.33876,disadvantaged user
1375,49.211872,-5.86554,disadvantaged user
1376,-25.491062,68.53948,disadvantaged user
1377,2.2036355,-34.535015,disadvantaged user
1378,13.693264,-52.90377,disadvantaged user
1379,111.2828,5.64471,disadvantaged user
1380,-13.806823,9.441371,disadvantaged user
1381,-24.430086,72.88171,disadvantaged user
1382,0.37899557,-20.866,disadvantaged user
1383,112.96057,22.493725,disadvantaged user
1384,-14.816047,-24.867035,disadvantaged user
1385,-22.301182,-17.493444,disadvantaged user
1386,14.954431,-33.635685,disadvantaged user
1387,111.91326,26.315771,disadvantaged user
1388,-48.67374,9.549511,disadvantaged user
1389,-19.050615,25.168907,disadvantaged user
1390,-16.560644,96.26502,disadvantaged user
1391,-24.249456,-43.1999,disadvantaged user
1392,87.52557,6.4161286,disadvantaged user
1393,-1.8623772,-35.335945,disadvantaged user
1394,112.916954,21.800653,disadvantaged user
1395,6.0716786,29.22346,disadvantaged user
1396,91.83274,1.8958435,disadvantaged user
1397,10.5304575,-39.71339,disadvantaged user
1398,109.27397,7.1171503,disadvantaged user
1399,105.119125,1.3013312,disadvantaged user
1400,-12.746468,32.314484,disadvantaged user
1401,111.4914,18.038568,disadvantaged user
1402,9.462964,-31.4406,disadvantaged user
1403,10.964094,-44.75441,disadvantaged user
1404,-14.871933,35.399815,disadvantaged user
1405,-25.482042,28.255299,disadvantaged user
1406,2.2036355,-34.535015,disadvantaged user
1407,40.494587,-24.184898,disadvantaged user
1408,103.32602,-0.53208447,disadvantaged user
1409,-38.770706,-1.4135851,disadvantaged user
1410,-18.013783,69.675285,disadvantaged user
1411,32.33263,-47.140167,disadvantaged user
1412,54.286423,10.269678,disadvantaged user
1413,101.985565,7.1689577,disadvantaged user
1414,27.000141,8.339413,disadvantaged user
1415,30.027418,-43.592834,disadvantaged user
1416,0.39073995,-17.366535,disadvantaged user
1417,-18.161057,88.80385,disadvantaged user
1418,27.99893,-62.25573,disadvantaged user
1419,-8.010736,-46.248165,disadvantaged user
1420,32.438007,-58.42351,disadvantaged user
1421,-45.148323,41.340405,disadvantaged user
1422,111.76546,26.366365,disadvantaged user
1423,-26.513248,2.841754,disadvantaged user
1424,11.34944,-47.892967,disadvantaged user
1425,-57.858936,17.650316,disadvantaged user
1426,-8.72099,12.482094,disadvantaged user
1427,-11.206853,-12.246809,disadvantaged user
1428,112.8779,8.466333,disadvantaged user
1429,104.54608,8.283802,disadvantaged user
1430,20.966417,-51.642967,disadvantaged user
1431,-5.261891,68.70682,disadvantaged user
1432,-30.32562,-95.501144,disadvantaged user
1433,21.55071,-56.339333,disadvantaged user
1434,-14.730185,35.47017,disadvantaged user
1435,113.633255,21.948763,disadvantaged user
1436,112.81617,23.536518,disadvantaged user
1437,0.39073995,-17.366535,disadvantaged user
1438,-4.1335645,69.98259,disadvantaged user
1439,13.36663,-23.742458,disadvantaged user
1440,47.66724,-41.476456,disadvantaged user
1441,27.4876,22.096062,disadvantaged user
1442,-29.454405,-77.180084,disadvantaged user
1443,112.86724,23.596975,disadvantaged user
1444,-15.77422,40.517845,disadvantaged user
1445,105.69715,0.27022678,disadvantaged user
1446,-17.008514,97.144745,disadvantaged user
1447,-42.239918,15.219469,disadvantaged user
1448,-17.683125,92.6178,disadvantaged user
1449,-56.98797,12.137256,disadvantaged user
1450,-8.552148,37.466145,disadvantaged user
1451,-8.832471,85.0084,disadvantaged user
1452,-12.738725,-64.27942,disadvantaged user
1453,6.4435143,-41.409134,disadvantaged user
1454,70.86176,-1.5853213,disadvantaged user
1455,19.634071,60.09939,disadvantaged user
1456,57.637127,2.3940883,disadvantaged user
1457,-54.130978,-2.7629228,disadvantaged user
1458,-14.565871,98.6519,disadvantaged user
1459,-32.220566,14.511594,disadvantaged user
1460,112.29268,14.688695,disadvantaged user
1461,110.69833,30.645943,disadvantaged user
1462,-24.35137,71.778175,disadvantaged user
1463,91.23416,-3.8622491,disadvantaged user
1464,-35.723095,-49.101665,disadvantaged user
1465,12.325139,-32.34022,disadvantaged user
1466,-17.17162,96.55855,disadvantaged user
1467,33.81838,1.0341266,disadvantaged user
1468,-54.195374,14.166999,disadvantaged user
1469,-13.962375,-41.241936,disadvantaged user
1470,-12.977004,94.85246,disadvantaged user
1471,-18.90354,91.68209,disadvantaged user
1472,4.7718644,-40.651104,disadvantaged user
1473,-7.511787,-57.880436,disadvantaged user
1474,109.854324,9.388927,disadvantaged user
1475,-19.253132,-24.034176,disadvantaged user
1476,10.964094,-44.75441,disadvantaged user
1477,16.392214,-2.3627036,disadvantaged user
1478,104.500175,9.216176,disadvantaged user
1479,-15.257832,-36.565567,disadvantaged user
1480,27.95435,-66.01366,disadvantaged user
1481,35.26346,-68.8983,disadvantaged user
1482,-38.48294,16.098032,disadvantaged user
1483,-29.222912,-94.86166,disadvantaged user
1484,-7.0798483,68.270584,disadvantaged user
1485,113.01466,20.539024,disadvantaged user
1486,10.909012,-60.480877,disadvantaged user
1487,49.279808,-30.078772,disadvantaged user
1488,91.528755,8.91754,disadvantaged user
1489,-49.801044,53.320457,disadvantaged user
1490,-59.34611,40.5213,disadvantaged user
1491,111.88839,26.759033,disadvantaged user
1492,109.8858,19.308025,disadvantaged user
1493,-14.533851,97.32144,disadvantaged user
1494,114.037155,21.307953,disadvantaged user
1495,-16.859718,50.63707,disadvantaged user
1496,-24.727697,40.410656,disadvantaged user
1497,-0.74091804,-45.546333,disadvantaged user
1498,8.39215,-43.38249,disadvantaged user
1499,-30.967001,5.2203116,disadvantaged user
1500,-5.918943,-10.808663,disadvantaged user
1501,113.6589,19.74813,disadvantaged user
1502,-19.734175,-8.801168,disadvantaged user
1503,12.147773,-46.42098,disadvantaged user
1504,112.65541,18.230322,disadvantaged user
1505,-22.758656,38.74218,disadvantaged user
1506,12.147773,-46.42098,disadvantaged user
1507,-9.467004,0.68455166,disadvantaged user
1508,-29.419767,-95.70993,disadvantaged user
1509,-41.013546,18.23205,disadvantaged user
1510,20.618734,-72.37631,disadvantaged user
1511,-24.272732,21.099537,disadvantaged user
1512,21.55071,-56.339333,disadvantaged user
1513,112.073425,26.740177,disadvantaged user
1514,25.155283,-65.31555,disadvantaged user
1515,-3.5569725,-53.575443,disadvantaged user
1516,31.388372,-37.179222,disadvantaged user
1517,96.380005,2.2984395,disadvantaged user
1518,-14.533851,97.32144,disadvantaged user
1519,28.87573,-12.761011,disadvantaged user
1520,-59.850895,41.06364,disadvantaged user
1521,12.763697,-18.264923,disadvantaged user
1522,49.60877,-0.49190864,disadvantaged user
1523,-29.169422,-13.156836,disadvantaged user
1524,22.172089,-64.31444,disadvantaged user
1525,21.367378,15.000487,disadvantaged user
1526,114.45102,23.252737,disadvantaged user
1527,-8.212194,-98.973465,disadvantaged user
1528,114.41303,17.181479,disadvantaged user
1529,12.28858,54.14807,disadvantaged user
1530,-62.001297,7.7687016,disadvantaged user
1531,-29.816328,-96.175896,disadvantaged user
1532,112.80361,21.831064,disadvantaged user
1533,112.749825,24.146791,disadvantaged user
1534,109.876,17.923342,disadvantaged user
1535,-14.018521,42.93095,disadvantaged user
1536,-1.4192824,-49.58286,disadvantaged user
1537,13.227692,-2.5685863,disadvantaged user
1538,9.182304,26.257204,disadvantaged user
1539,17.267738,54.61123,disadvantaged user
1540,113.89451,25.34387,disadvantaged user
1541,15.660128,3.7211657,disadvantaged user
1542,-18.183079,-19.303804,disadvantaged user
1543,20.960762,0.9947235,disadvantaged user
1544,-14.252397,86.62128,disadvantaged user
1545,-19.734175,-8.801168,disadvantaged user
1546,3.9133842,-38.792313,disadvantaged user
1547,63.440228,11.394022,disadvantaged user
1548,-11.108939,-8.915622,disadvantaged user
1549,-17.546986,95.403755,disadvantaged user
1550,-13.127105,4.516918,disadvantaged user
1551,-36.45998,30.360142,disadvantaged user
1552,8.132918,-64.95343,disadvantaged user
1553,-30.18513,-95.659645,disadvantaged user
1554,-18.695782,89.99103,disadvantaged user
1555,112.11322,26.707447,disadvantaged user
1556,-14.459401,57.091656,disadvantaged user
1557,-11.505495,-16.430529,disadvantaged user
1558,112.99996,22.80435,disadvantaged user
1559,3.82611,-39.923065,disadvantaged user
1560,-18.90354,91.68209,disadvantaged user
1561,-37.685863,28.4318,disadvantaged user
1562,-0.74091804,-45.546333,disadvantaged user
1563,-38.3366,1.2516004,disadvantaged user
1564,-13.942366,96.89107,disadvantaged user
1565,-16.322195,97.3015,disadvantaged user
1566,111.00777,19.817776,disadvantaged user
1567,-48.713326,8.42154,disadvantaged user
1568,0.17469399,-44.761696,disadvantaged user
1569,113.50497,22.449383,disadvantaged user
1570,-9.041584,80.185,disadvantaged user
1571,-31.582026,-45.848076,disadvantaged user
1572,-1.0922706,-54.398945,disadvantaged user
1573,0.33803797,-46.92239,disadvantaged user
1574,-18.161057,88.80385,disadvantaged user
1575,-26.112005,64.46192,disadvantaged user
1576,-14.850318,-32.258896,disadvantaged user
1577,-45.84758,-41.00968,disadvantaged user
1578,-25.482042,28.255299,disadvantaged user
1579,-62.578342,6.9935145,disadvantaged user
1580,-18.646328,49.02868,disadvantaged user
1581,-13.122263,-35.542095,disadvantaged user
1582,4.7213445,-43.515007,disadvantaged user
1583,-18.358553,92.27586,disadvantaged user
1584,-27.983786,32.557823,disadvantaged user
1585,-31.410046,-19.755733,disadvantaged user
1586,-23.969347,47.78464,disadvantaged user
1587,-30.6236,-96.28928,disadvantaged user
1588,-13.306649,55.903206,disadvantaged user
1589,14.741077,-25.517195,disadvantaged user
1590,112.17196,19.796778,disadvantaged user
1591,93.16279,4.539474,disadvantaged user
1592,113.82499,20.541779,disadvantaged user
1593,8.496227,72.81784,disadvantaged user
1594,-7.0233464,-27.116945,disadvantaged user
1595,87.88713,-3.5678203,disadvantaged user
1596,-11.505495,-16.430529,disadvantaged user
1597,-15.77422,40.517845,disadvantaged user
1598,111.91326,26.315771,disadvantaged user
1599,108.6842,12.576186,disadvantaged user
1600,114.89404,16.639696,disadvantaged user
1601,0.40084308,-65.54118,disadvantaged user
1602,-11.487977,-16.330925,disadvantaged user
1603,104.48605,7.2097774,disadvantaged user
1604,-24.99476,48.321114,disadvantaged user
1605,-15.701469,-12.144762,disadvantaged user
1606,-8.654003,-27.148224,disadvantaged user
1607,-19.784286,-28.95609,disadvantaged user
1608,9.376273,-55.351814,disadvantaged user
1609,113.0569,27.001072,disadvantaged user
1610,-18.654398,-7.5093,disadvantaged user
1611,111.7548,16.735823,disadvantaged user
1612,74.34392,-1.8650321,disadvantaged user
1613,92.49481,6.0371976,disadvantaged user
1614,35.26346,-68.8983,disadvantaged user
1615,-23.126198,0.86083597,disadvantaged user
1616,-13.162625,-98.21139,disadvantaged user
1617,7.9103,-71.80172,disadvantaged user
1618,107.296616,6.305147,disadvantaged user
1619,112.791374,16.963871,disadvantaged user
1620,-2.5100205,-42.46406,disadvantaged user
1621,7.3138785,-46.241867,disadvantaged user
1622,-29.85612,64.54069,disadvantaged user
1623,-59.696293,40.88509,disadvantaged user
1624,4.1521106,-46.8306,disadvantaged user
1625,-7.0233464,-27.116945,disadvantaged user
1626,-29.49202,39.270374,disadvantaged user
1627,94.09525,-1.917271,disadvantaged user
1628,63.907196,3.516627,disadvantaged user
1629,-44.29059,27.11232,disadvantaged user
1630,-11.110552,85.96214,disadvantaged user
1631,74.34392,-1.8650321,disadvantaged user
1632,8.305047,70.47759,disadvantaged user
1633,-22.479538,-35.92501,disadvantaged user
1634,-6.0123873,-34.12668,disadvantaged user
1635,108.64675,12.185933,disadvantaged user
1636,8.053528,-34.008995,disadvantaged user
1637,63.05731,7.5110474,disadvantaged user
1638,112.87723,28.079432,disadvantaged user
1639,-33.980907,-0.14192541,disadvantaged user
1640,1.4024467,-43.69439,disadvantaged user
1641,48.22986,-1.0681683,disadvantaged user
1642,-22.517159,31.13885,disadvantaged user
1643,-36.335045,-38.86049,disadvantaged user
1644,-17.80288,87.7685,disadvantaged user
1645,35.24815,25.643602,disadvantaged user
1646,2.9466097,-65.86507,disadvantaged user
1647,-52.75245,-12.176141,disadvantaged user
1648,110.860985,21.234406,disadvantaged user
1649,-9.807421,32.68327,disadvantaged user
1650,0.40084308,-65.54118,disadvantaged user
1651,-47.248512,-13.08913,disadvantaged user
1652,-38.522568,36.56741,disadvantaged user
1653,-13.942366,96.89107,disadvantaged user
1654,-15.701469,-12.144762,disadvantaged user
1655,-62.981743,-19.319986,disadvantaged user
1656,23.306538,-30.212177,disadvantaged user
1657,-30.891142,-16.653572,disadvantaged user
1658,108.6842,12.576186,disadvantaged user
1659,-11.396027,-64.41145,disadvantaged user
1660,112.62388,22.373299,disadvantaged user
1661,-6.134408,-18.949326,disadvantaged user
1662,-24.07578,4.9285145,disadvantaged user
1663,27.085783,-48.07792,disadvantaged user
1664,0.17381014,-46.034546,disadvantaged user
1665,-60.401165,17.838354,disadvantaged user
1666,6.9179697,-54.321964,disadvantaged user
1667,113.10415,13.727165,disadvantaged user
1668,-20.733072,-9.841369,disadvantaged user
1669,113.75678,22.985409,disadvantaged user
1670,-15.303821,95.61217,disadvantaged user
1671,104.674255,0.57721126,disadvantaged user
1672,-27.991611,28.583376,disadvantaged user
1673,-7.989994,32.098324,disadvantaged user
1674,-13.27018,95.33578,disadvantaged user
1675,111.53817,17.172283,disadvantaged user
1676,-18.358553,92.27586,disadvantaged user
1677,6.5350447,-65.589966,disadvantaged user
1678,0.33803797,-46.92239,disadvantaged user
1679,-28.490746,14.585924,disadvantaged user
1680,92.99056,-2.5672824,disadvantaged user
1681,-36.711384,-18.334633,disadvantaged user
1682,114.3835,20.791248,disadvantaged user
1683,-54.74133,16.0817,disadvantaged user
1684,-31.582026,-45.848076,disadvantaged user
1685,-48.73237,15.063717,disadvantaged user
1686,32.580708,24.190247,disadvantaged user
1687,7.4939566,-61.304123,disadvantaged user
1688,-7.1170754,61.581318,disadvantaged user
1689,-16.007017,92.25878,disadvantaged user
1690,7.4939566,-61.304123,disadvantaged user
1691,0.7568592,21.049238,disadvantaged user
1692,110.961395,12.423865,disadvantaged user
1693,-29.496456,-96.33533,disadvantaged user
1694,-11.567049,-41.80703,disadvantaged user
1695,7.109614,59.514057,disadvantaged user
1696,-9.048559,-100.2888,disadvantaged user
1697,-35.42374,-6.2739058,disadvantaged user
1698,-8.010736,-46.248165,disadvantaged user
1699,20.085564,-38.244656,disadvantaged user
1700,9.349897,-65.49339,disadvantaged user
1701,-46.97625,20.519869,disadvantaged user
1702,-0.8979186,38.548485,disadvantaged user
1703,112.72592,26.57462,disadvantaged user
1704,-25.033943,51.14202,disadvantaged user
1705,27.09479,-2.1414878,disadvantaged user
1706,-26.112005,64.46192,disadvantaged user
1707,111.703064,25.513035,disadvantaged user
1708,45.722157,19.21879,disadvantaged user
1709,-5.9848166,-5.7375293,disadvantaged user
1710,5.3386626,-59.01002,disadvantaged user
1711,-17.165655,95.100365,disadvantaged user
1712,111.39357,20.91607,disadvantaged user
1713,-29.49202,39.270374,disadvantaged user
1714,-13.122263,-35.542095,disadvantaged user
1715,80.38889,-3.7389913,disadvantaged user
1716,-23.991573,86.26954,disadvantaged user
1717,-49.115116,12.786422,disadvantaged user
1718,-21.715445,87.73591,disadvantaged user
1719,87.52557,6.4161286,disadvantaged user
1720,-41.478943,13.529722,disadvantaged user
1721,-36.570244,-54.134438,disadvantaged user
1722,-16.322195,97.3015,disadvantaged user
1723,-18.183079,-19.303804,disadvantaged user
1724,-11.072174,87.52148,disadvantaged user
1725,-14.396232,95.83438,disadvantaged user
1726,-23.65399,-11.942458,disadvantaged user
1727,109.82144,11.510622,disadvantaged user
1728,-26.513248,2.841754,disadvantaged user
1729,112.323494,24.509228,disadvantaged user
1730,-21.857859,-44.626602,disadvantaged user
1731,-38.424957,-0.47950825,disadvantaged user
1732,-20.33769,87.94042,disadvantaged user
1733,8.132918,-64.95343,disadvantaged user
1734,-12.927998,-36.703823,disadvantaged user
1735,-8.752182,-59.282993,disadvantaged user
1736,-28.665686,46.025906,disadvantaged user
1737,-14.871933,35.399815,disadvantaged user
1738,-7.325403,-42.086487,disadvantaged user
1739,-9.041584,80.185,disadvantaged user
1740,112.96057,22.493725,disadvantaged user
1741,22.172089,-64.31444,disadvantaged user
1742,74.8834,-2.6169372,disadvantaged user
1743,112.11013,9.154448,disadvantaged user
1744,-36.45998,30.360142,disadvantaged user
1745,-54.195374,14.166999,disadvantaged user
1746,-60.0252,41.06449,disadvantaged user
1747,-27.983786,32.557823,disadvantaged user
1748,-3.168654,40.222748,disadvantaged user
1749,-29.588945,-95.2819,disadvantaged user
1750,-31.410046,-19.755733,disadvantaged user
1751,111.980934,16.920637,disadvantaged user
1752,22.506838,-38.5085,disadvantaged user
1753,109.70067,13.785931,disadvantaged user
1754,14.971986,-67.67301,disadvantaged user
1755,-38.48294,16.098032,disadvantaged user
1756,-35.047043,-7.2445793,disadvantaged user
1757,-21.715445,87.73591,disadvantaged user
1758,2.7765718,-58.6051,disadvantaged user
1759,30.782152,-32.85387,disadvantaged user
1760,-17.546986,95.403755,disadvantaged user
1761,33.070415,-44.985474,disadvantaged user
1762,-30.433989,12.284867,disadvantaged user
1763,38.11844,6.7748866,disadvantaged user
1764,-16.086819,98.06132,disadvantaged user
1765,114.84714,18.216105,disadvantaged user
1766,-5.92479,-51.53821,disadvantaged user
1767,2.24494,22.460161,disadvantaged user
1768,96.484344,9.238682,disadvantaged user
1769,111.196075,30.092928,disadvantaged user
1770,-12.436294,-42.10746,disadvantaged user
1771,9.349897,-65.49339,disadvantaged user
1772,-16.007017,92.25878,disadvantaged user
1773,-17.9434,12.29977,disadvantaged user
1774,-29.38761,-5.262448,disadvantaged user
1775,-1.4192824,-49.58286,disadvantaged user
1776,-37.316788,41.01476,disadvantaged user
1777,113.058716,24.489265,disadvantaged user
1778,107.68321,12.768353,disadvantaged user
1779,111.06165,19.760084,disadvantaged user
1780,6.5350447,-65.589966,disadvantaged user
1781,-15.393628,94.55456,disadvantaged user
1782,-13.962375,-41.241936,disadvantaged user
1783,-9.039128,-100.374504,disadvantaged user
1784,-13.925307,97.44035,disadvantaged user
1785,108.013405,5.778884,disadvantaged user
1786,-15.257832,-36.565567,disadvantaged user
1787,-27.991611,28.583376,disadvantaged user
1788,85.16349,-4.4972653,disadvantaged user
1789,33.389812,32.346436,disadvantaged user
1790,-3.5569725,-53.575443,disadvantaged user
1791,110.70136,15.609214,disadvantaged user
1792,-26.0018,-4.798094,disadvantaged user
1793,34.18654,-5.8242044,disadvantaged user
1794,-44.29059,27.11232,disadvantaged user
1795,7.75224,-1.8233618,disadvantaged user
1796,-29.169422,-13.156836,disadvantaged user
1797,111.61575,8.174025,disadvantaged user
1798,-12.65121,-47.234303,disadvantaged user
1799,-5.918943,-10.808663,disadvantaged user
1800,-32.220566,14.511594,disadvantaged user
1801,-3.9216385,-47.973072,disadvantaged user
1802,-40.273003,-36.89009,disadvantaged user
1803,-11.108939,-8.915622,disadvantaged user
1804,-36.762753,38.0615,disadvantaged user
1805,-13.306649,55.903206,disadvantaged user
1806,87.88713,-3.5678203,disadvantaged user
1807,25.085218,21.412458,disadvantaged user
1808,-35.475594,51.963234,disadvantaged user
1809,112.63538,19.602194,disadvantaged user
1810,-14.118344,-42.372597,disadvantaged user
1811,25.155283,-65.31555,disadvantaged user
1812,113.14609,21.441574,disadvantaged user
1813,8.393473,73.96573,disadvantaged user
1814,88.646545,-5.252747,disadvantaged user
1815,-8.216946,63.5371,disadvantaged user
1816,-14.913738,94.334595,disadvantaged user
1817,-39.954742,-71.36604,disadvantaged user
1818,-14.396232,95.83438,disadvantaged user
1819,8.39215,-43.38249,disadvantaged user
1820,111.4914,18.038568,disadvantaged user
1821,-43.477715,-56.356815,disadvantaged user
1822,-15.996812,94.80347,disadvantaged user
1823,71.16758,8.73681,disadvantaged user
1824,-16.95357,94.156204,disadvantaged user
1825,-58.774406,40.37925,disadvantaged user
1826,-21.585604,-31.60368,disadvantaged user
1827,-56.836708,13.783194,disadvantaged user
1828,111.46811,17.442282,disadvantaged user
1829,-32.237213,-44.36129,disadvantaged user
1830,-29.496456,-96.33533,disadvantaged user
1831,-14.4180975,95.45652,disadvantaged user
1832,113.01102,27.070353,disadvantaged user
1833,-44.12635,-38.031723,disadvantaged user
1834,111.980934,16.920637,disadvantaged user
1835,20.11674,2.9776883,disadvantaged user
1836,113.91814,18.150717,disadvantaged user
1837,16.777395,4.4088645,disadvantaged user
1838,-32.284737,-9.373572,disadvantaged user
1839,10.236824,-5.524349,disadvantaged user
1840,-52.526176,38.159367,disadvantaged user
1841,27.419395,-2.7630408,disadvantaged user
1842,111.703064,25.513035,disadvantaged user
1843,79.13779,0.8984444,disadvantaged user
1844,-13.287176,94.23076,disadvantaged user
1845,-15.3858185,97.89853,disadvantaged user
1846,95.45345,3.0783179,disadvantaged user
1847,93.4743,-1.8855159,disadvantaged user
1848,111.0111,21.793756,disadvantaged user
1849,-44.368042,16.857155,disadvantaged user
1850,112.63538,19.602194,disadvantaged user
1851,-60.010086,41.01199,disadvantaged user
1852,110.7747,17.54268,disadvantaged user
1853,36.311073,10.208856,disadvantaged user
1854,-39.64378,22.039665,disadvantaged user
1855,94.11647,-3.3905983,disadvantaged user
1856,-16.888775,-41.661327,disadvantaged user
1857,-16.75396,97.29011,disadvantaged user
1858,115.55348,23.420195,disadvantaged user
1859,18.7307,-63.966763,disadvantaged user
1860,111.441864,7.501964,disadvantaged user
1861,111.86129,10.426052,disadvantaged user
1862,-29.830437,-15.5643215,disadvantaged user
1863,106.81959,9.839546,disadvantaged user
1864,-34.779415,-20.67501,disadvantaged user
1865,-6.3371496,34.476036,disadvantaged user
1866,-36.570244,-54.134438,disadvantaged user
1867,-13.287176,94.23076,disadvantaged user
1868,-33.980907,-0.14192541,disadvantaged user
1869,-32.284737,-9.373572,disadvantaged user
1870,112.54706,15.818826,disadvantaged user
1871,31.276134,-0.12162295,disadvantaged user
1872,-23.560791,-35.638683,disadvantaged user
1873,5.3386626,-59.01002,disadvantaged user
1874,110.96386,19.167612,disadvantaged user
1875,-29.830437,-15.5643215,disadvantaged user
1876,-8.752182,-59.282993,disadvantaged user
1877,110.34498,6.515997,disadvantaged user
1878,113.33107,23.208565,disadvantaged user
1879,110.097084,14.328917,disadvantaged user
1880,-16.75396,97.29011,disadvantaged user
1881,-43.201015,39.90439,disadvantaged user
1882,-17.268755,92.456665,disadvantaged user
1883,8.794792,-77.86458,disadvantaged user
1884,-20.357275,-38.684505,disadvantaged user
1885,-29.195612,-95.31511,disadvantaged user
1886,110.70136,15.609214,disadvantaged user
1887,9.462964,-31.4406,disadvantaged user
1888,110.71858,14.073597,disadvantaged user
1889,112.17375,17.552696,disadvantaged user
1890,18.256456,-48.189392,disadvantaged user
1891,112.20095,6.2572384,disadvantaged user
1892,104.674255,0.57721126,disadvantaged user
1893,-56.49835,15.264828,disadvantaged user
1894,-34.32543,-9.683693,disadvantaged user
1895,111.0111,21.793756,disadvantaged user
1896,-16.927212,-51.869686,disadvantaged user
1897,2.1346273,68.38308,disadvantaged user
1898,33.070415,-44.985474,disadvantaged user
1899,-19.573032,85.60044,disadvantaged user
1900,-7.452333,-59.02856,disadvantaged user
1901,-55.410133,16.743639,disadvantaged user
1902,-16.486187,-47.048077,disadvantaged user
1903,-40.19736,-4.430888,disadvantaged user
1904,-48.713326,8.42154,disadvantaged user
1905,18.256456,-48.189392,disadvantaged user
1906,-17.06892,-51.929222,disadvantaged user
1907,28.478636,1.8943276,disadvantaged user
1908,-18.687002,-51.22277,disadvantaged user
1909,110.71858,14.073597,disadvantaged user
1910,111.7548,16.735823,disadvantaged user
1911,77.42449,3.9579356,disadvantaged user
1912,-38.3366,1.2516004,disadvantaged user
1913,69.94605,4.131318,disadvantaged user
1914,-46.97625,20.519869,disadvantaged user
1915,88.78705,-3.7447383,disadvantaged user
1916,92.21283,-2.6025448,disadvantaged user
1917,-30.604027,-95.22289,disadvantaged user
1918,-9.078947,-100.37036,disadvantaged user
1919,102.65084,9.114247,disadvantaged user
1920,-15.951586,-53.492172,disadvantaged user
1921,-28.994495,-95.09714,disadvantaged user
1922,112.029274,11.908433,disadvantaged user
1923,-5.230296,39.562366,disadvantaged user
1924,-15.393628,94.55456,disadvantaged user
1925,-21.585604,-31.60368,disadvantaged user
1926,112.33872,26.869865,disadvantaged user
1927,8.053528,-34.008995,disadvantaged user
1928,-38.424957,-0.47950825,disadvantaged user
1929,-13.127105,4.516918,disadvantaged user
1930,108.807655,5.4979253,disadvantaged user
1931,-8.72099,12.482094,disadvantaged user
1932,91.23416,-3.8622491,disadvantaged user
1933,-0.35379124,-13.342222,disadvantaged user
1934,-14.591043,95.10436,disadvantaged user
1935,-29.059032,-73.54516,disadvantaged user
1936,91.71669,-5.362969,disadvantaged user
1937,113.4357,20.955368,disadvantaged user
1938,8.794792,-77.86458,disadvantaged user
1939,0.37899557,-20.866,disadvantaged user
